State,Year,County,Processed,Approved,Denied,Non_Processed,Denied_HIC,Num_Paid,Total_Paid ,Avg_Paid,Funeral_Payout,Murder_Claims
New York,2015,,,19,10,,,,,#DIV/0!,,
New York,2015,Chenango,,,3,,0,26,"$50,554.85","$1,944.42",,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,Clinton,,46,9,,0,43,"$99,859.56","$2,322.32",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Columbia,,39,37,,0,29,"$48,586.63","$1,675.40",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,23,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Cortland,,29,52,,0,17,"$45,496.90","$2,676.29",,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,25,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Delaware,,25,17,,0,17,"$129,561.82","$7,621.28",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Dutchess,,93,41,,0,97,"$315,052.64","$3,247.97",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,21,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Erie,,1812,530,,12,1709,"$1,296,220.48",$758.47,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,4,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,4,,4,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,13,,,,,#DIV/0!,,
New York,2015,,,,11,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,15,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,288,,,,,#DIV/0!,,
New York,2015,,,,55,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,30,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,12,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,38,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Essex,,9,6,,1,10,"$19,358.19","$1,935.82",,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Franklin,,30,14,,1,16,"$20,490.52","$1,280.66",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,Fulton,,28,16,,3,23,"$27,488.51","$1,195.15",,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Genesee,,25,5,,0,19,"$21,023.90","$1,106.52",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Greene,,11,29,,1,16,"$19,665.48","$1,229.09",,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,22,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Hamilton,,1,,,,1,"$10,567.05","$10,567.05",,
New York,2015,Herkimer,,14,10,,1,18,"$31,213.97","$1,734.11",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,Jefferson,,67,125,,1,31,"$71,792.29","$2,315.88",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,13,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,69,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,Kings,,1550,718,,14,1175,"$2,875,620.46","$2,447.34",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,6,,6,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,3,,3,,,#DIV/0!,,
New York,2015,,,,3,,3,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,54,,,,,#DIV/0!,,
New York,2015,,,,16,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,14,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,252,,,,,#DIV/0!,,
New York,2015,,,,186,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,13,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,63,,,,,#DIV/0!,,
New York,2015,,,,22,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,Lewis,,,6,,0,11,"$16,099.96","$1,463.63",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Livingston,,33,11,,1,21,"$36,402.47","$1,733.45",,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Madison,,15,11,,1,6,"$26,139.24","$4,356.54",,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Monroe,,340,151,,4,314,"$612,325.86","$1,950.08",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,93,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,19,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Montgomery,,31,19,,0,28,"$49,322.96","$1,761.53",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,12,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Nassau,,553,192,,7,576,"$2,410,602.43","$4,185.07",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,4,,4,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,16,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,83,,,,,#DIV/0!,,
New York,2015,,,,23,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,11,,,,,#DIV/0!,,
New York,2015,,,,11,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,New York,,804,445,,5,729,"$1,766,309.65","$2,422.92",,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,2,,2,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,25,,,,,#DIV/0!,,
New York,2015,,,,15,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,13,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,135,,,,,#DIV/0!,,
New York,2015,,,,61,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,76,,,,,#DIV/0!,,
New York,2015,,,,32,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,Niagara,,604,186,,4,608,"$585,649.17",$963.24,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,3,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,121,,,,,#DIV/0!,,
New York,2015,,,,15,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Oneida,,104,67,,2,83,"$167,257.45","$2,015.15",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,31,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,Onondaga,,258,175,,9,218,"$588,503.20","$2,699.56",,
New York,2015,,,,12,,,,,#DIV/0!,,
New York,2015,,,,4,,4,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,4,,4,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,101,,,,,#DIV/0!,,
New York,2015,,,,13,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Ontario,,40,14,,0,29,"$113,079.80","$3,899.30",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Orange,,153,135,,1,128,"$379,226.56","$2,962.71",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,21,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,54,,,,,#DIV/0!,,
New York,2015,,,,16,,,,,#DIV/0!,,
New York,2015,,,,15,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,Orleans,,23,11,,0,16,"$19,519.26","$1,219.95",,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Oswego,,72,56,,1,61,"$163,451.42","$2,679.53",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,32,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Otsego,,38,65,,1,36,"$30,061.43",$835.04,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,40,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Out Of State,,480,202,,7,605,"$3,071,957.06","$5,077.61",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,5,,5,,,#DIV/0!,,
New York,2015,,,,2,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,91,,,,,#DIV/0!,,
New York,2015,,,,20,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,21,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Putnam,,56,46,,0,35,"$310,227.33","$8,863.64",,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,28,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,Queens,,1187,523,,5,1054,"$3,129,509.98","$2,969.17",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,4,,4,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,19,,,,,#DIV/0!,,
New York,2015,,,,14,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,18,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,205,,,,,#DIV/0!,,
New York,2015,,,,103,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,24,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,33,,,,,#DIV/0!,,
New York,2015,,,,26,,,,,#DIV/0!,,
New York,2015,,,,7,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,Rensselaer,,155,89,,0,143,"$189,974.20","$1,328.49",,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,44,,,,,#DIV/0!,,
New York,2015,,,,15,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,Richmond,,382,178,,0,321,"$630,220.36","$1,963.30",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,101,,,,,#DIV/0!,,
New York,2015,,,,27,,,,,#DIV/0!,,
New York,2015,,,,6,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,Rockland,,56,54,,0,55,"$118,984.48","$2,163.35",,
New York,2015,,,,10,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,24,,,,,#DIV/0!,,
New York,2015,,,,9,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Saint Lawrence,,85,41,,1,74,"$105,532.89","$1,426.12",,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,21,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,4,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,Saratoga,,117,47,,2,90,"$236,457.37","$2,627.30",,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,1,,1,,,#DIV/0!,,
New York,2015,,,,3,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,2,,,,,#DIV/0!,,
New York,2015,,,,19,,,,,#DIV/0!,,
New York,2015,,,,8,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,1,,,,,#DIV/0!,,
New York,2015,,,,5,,,,,#DIV/0!,,
